node1,node2,reg,MI,CMI,Theta_Sigma,Theta_T,Theta_Tn,Sigma,P,P_T,P_Tn,S
HOXB8,HOXA9,IRX5,0.2686431155893630,0.143995959611322,4.244078213373520,3.743147921036590,1.297645895511960,0.2559301049472200,0.001,0.002,0.918,0.5426364450669980
HOXA5,HOXB3,NR1I2,0.4817059211233850,0.4626180753485030,3.4606636697177400,4.019139251807050,1.7926843039403700,0.3106338148302000,0.001,0.001,0.048,0.5433175381426670
HOXB2,MEIS1,GLIS3,0.4335069789107010,0.41230991420143,3.690382975728780,2.5729601109557100,1.74846841815402,0.3308196607899740,0.001,0.007,0.984,0.5437102942061000
MEIS1,PBX3,IRX5,0.4890585320653980,0.3664107418311780,3.560825461997530,2.8588150773549800,1.4410777663813800,0.3152488370430530,0.001,0.003,0.946,0.5446170369233850
MEIS1,HOXA5,NR2F6,0.5028750559930240,0.5007031398009580,3.4418197198182200,2.977192224692950,1.0368990254557000,0.327573075422485,0.001,0.001,0.15,0.5446979142919550
PBX3,HOXA7,HOXA1,0.5133840201686720,0.2968318570792700,3.661122051041750,3.1565885030641800,0.8276743249894740,0.2716831035591760,0.001,0.005,0.187,0.5458862014598310
HOXA7,PBX3,TET1,0.5133840201686720,0.55420438309957,4.105571099917470,4.512770348175820,2.863217434718880,0.2859344899395630,0.001,0.001,0.012,0.548262301860432
HOXA9,MEIS1,LMX1B,0.5307192066827780,0.4355234444277370,3.2933660573081700,3.0039480749449600,3.84120006611332,0.3376947823735770,0.001,0.004,0.001,0.548917618248143
MEIS1,HOXB3,KMT2A,0.6036590706160070,0.5138614193351970,3.192178812775390,3.030114293169270,1.820058944214870,0.3225850844028440,0.001,0.002,0.05,0.5507747641980390
HOXB5,HOXB6,HOXA9,1.1664079793536400,0.7287875736836830,4.625060946119970,3.950498369592820,1.2031947657866800,0.3254986467085150,0.001,0.001,0.899,0.5515168333323180
MEIS1,HOXA9,HEYL,0.5314550418556990,0.4768637797042220,3.126239496789260,1.894296800199430,2.0815488784151200,0.3187046252809610,0.001,0.034,0.033,0.5515400636599960
HOXB3,HOXA9,MGA,0.4860366995947070,0.4087949112383500,3.784417366729040,3.3481615397572700,0.7658454820842010,0.3470062984090760,0.001,0.001,0.769,0.5541135117318220
HOXB3,PBX3,MXI1,0.4873044737295740,0.4629210924431960,3.2934487024642900,2.559918994342060,2.0624526808932300,0.3279890281123750,0.001,0.012,0.04,0.5549909589849330
HOXB3,HOXA9,GRHL1,0.4854346526350440,0.4139766458422010,3.103905234555900,3.7812699618376200,1.7771070484180000,0.3110729375923930,0.001,0.001,0.052,0.5558774702572550
HOXB5,HOXA9,ELK3,0.3850164720783460,0.4273006224303000,3.692552077747120,3.8294779012523100,2.7863788601472100,0.271194022447641,0.001,0.001,0.008,0.5560477160305650
HOXA9,HOXB3,NFATC3,0.4854346526350440,0.4370401513370700,3.429409687441650,3.085490603904440,3.1277112491808500,0.3241793560410250,0.001,0.006,0.008,0.556840360028495
HOXB3,HOXA9,POU6F2,0.4860366995947070,0.4295062475418440,3.4232742419740900,2.350763362291830,2.776777592591810,0.3218929702728190,0.001,0.016,0.013,0.5569699358717130
MEIS1,HOXA5,TCFL5,0.5028750559930240,0.4879952374479500,3.945625112870290,3.3870243336107800,0.5731792761508900,0.3613137043583720,0.001,0.001,0.705,0.5575777047423810
HOXB3,MEIS1,LMO2,0.6031071942363160,0.5503393944828600,3.1528820548879300,3.1426267367082100,1.2243420411605700,0.3157052089978230,0.001,0.002,0.117,0.5575852242702180
HOXA9,MEIS1,HLX,0.5307192066827780,0.4099722874780700,3.561079756762800,3.013759909783900,3.903833570146180,0.3517864122820120,0.001,0.002,0.001,0.5581417882983080
MEIS1,HOXA3,TCF7L2,0.4405940856706990,0.4890497650905340,3.523448910256630,3.156928533956270,1.4432776198088300,0.3168359408445480,0.001,0.004,0.092,0.5585946722789200
HOXB2,HOXB8,AR,0.3230785704230830,0.2991001826307270,3.6747834502600400,3.1834248265401000,1.3909106557196300,0.2650186156052980,0.001,0.001,0.095,0.5591464192045980
MEIS1,HOXA7,LMX1B,0.5169875852531250,0.3217315990894650,3.341243378894850,3.557625632002040,3.621444498818030,0.3105626953747370,0.001,0.001,0.003,0.5595216857446800
PBX3,HOXA3,DLX4,0.504610084183037,0.37625850360677,4.341928477183280,3.3835589163776100,0.0273745155981491,0.2949929893608020,0.001,0.003,0.446,0.5599291795424260
MEIS1,HOXA3,NR6A1,0.4405940856706990,0.4840282841696230,4.787768966505280,4.564620737043070,2.718865906998290,0.384765338879147,0.001,0.001,0.01,0.5612223030360080
PBX3,HOXA3,MEF2B,0.504610084183037,0.5360095237808180,4.186170916082370,4.778282022026760,3.249859042892960,0.2932461142829140,0.001,0.001,0.01,0.5632130374093560
MEIS1,HOXB2,GCM2,0.4335069789107010,0.4859596419386360,3.01929576360874,2.5346050988665600,0.7064171664571280,0.2969477265099730,0.001,0.008,0.223,0.5657446639193190
HOXB1,PBX3,DMRTC2,0.2250556892404690,0.2005337478238230,5.5826834224596,5.388206259836920,1.2591860056449000,0.3054878577869530,0.001,0.001,0.911,0.5661936735303870
HOXA3,HOXA2,HOXB8,0.9439650419171030,0.7041559987591370,4.982282794785820,4.59644667312324,5.204322972592720,0.3261552091713820,0.001,0.001,0.001,0.5670246445438490
HOXA5,MEIS1,MEF2C,0.5030159606006040,0.4511785142228800,3.7028850049900100,2.9683069521693800,0.9151898235715510,0.3421406902381320,0.001,0.003,0.177,0.5672005577825720
HOXA3,HOXB2,CUX2,0.5077032512317410,0.3720429532120620,4.115588043586750,3.9382779931800000,1.8307719343955700,0.3376877561882280,0.001,0.001,0.049,0.5684819984029920
PBX3,HOXA9,MEIS2,0.5031072721005150,0.4661862579901190,3.208047160505570,2.9055550163399400,3.5622299011781100,0.2679222015539500,0.001,0.007,0.002,0.5692646819976770
HOXB6,HOXB7,STAT5B,0.6863109245580840,0.5637075884527690,5.048295414499040,4.78450426304198,2.165966612287720,0.3556517722348140,0.001,0.001,0.033,0.5692964019235440
MEIS1,HOXA3,MEF2C,0.4405940856706990,0.4554135427531590,3.783379621113260,3.4885510578776000,1.2347024083993700,0.328780779539769,0.001,0.003,0.115,0.5699632544012460
PBX3,HOXA3,NR6A1,0.504610084183037,0.5138066268834490,3.881977172550560,3.63866845192267,1.0383635665921000,0.2870890562034230,0.001,0.001,0.157,0.5699741370358370
PBX3,HOXA7,MEF2B,0.5133840201686720,0.6179495671647410,4.045752786907690,4.280688772504640,3.693870244354830,0.2707012461194510,0.001,0.001,0.001,0.5700695963099480
HOXB6,HOXA3,MEF2A,0.4434032147533850,0.3666187286900070,3.9576990858385900,3.2775193045686800,2.503812983730920,0.3055208998241460,0.001,0.003,0.013,0.5701328704000120
PBX3,HOXA3,CIC,0.504610084183037,0.4534551166353890,4.180431244192340,4.57057349428424,0.6124212473498180,0.2882614412164530,0.001,0.001,0.257,0.5706620945763100
HOXA7,PBX3,MEIS2,0.5133840201686720,0.4816294643834760,4.229046576287050,4.704656178650570,2.4941589825351800,0.2912584324020490,0.001,0.001,0.019,0.5720850977043950
HOXA3,HOXA7,LMX1B,1.0903002525183500,0.7965216908263680,5.930516167173900,5.361881815167270,6.243137185091650,0.3159257781674770,0.001,0.001,0.001,0.5751844609292100
HOXB5,HOXA9,SMAD1,0.3850164720783460,0.3860673736847250,3.897566085359690,3.463748844215020,2.74957955312041,0.2905194822763780,0.001,0.001,0.012,0.5763422122792400
HOXB6,MEIS1,RARG,0.2734105961774950,0.2304861876601660,3.297498500484980,2.7694748216660700,0.7217654515758670,0.2756510566379910,0.001,0.005,0.234,0.5766152052900190
HOXB2,PBX3,CUX2,0.4546954762937710,0.4273120249975130,3.6985302079135000,3.008301448214800,1.5346127569877600,0.3301835201346480,0.001,0.001,0.08,0.5769815830128580
HOXB7,HOXB8,HOXA9,0.581465905969365,0.3278836725962250,3.821539347654330,3.4297455308723900,2.322035564016880,0.331891925701104,0.001,0.002,0.998,0.5783696063541260
MEIS1,HOXA9,NR6A1,0.5307192066827780,0.4884501367626880,3.359779509296990,2.9619231390237200,0.8786592855985320,0.3354500300245750,0.001,0.003,0.186,0.578371677036069
HOXA9,PBX3,GLIS1,0.5031072721005150,0.4921415393985990,3.607625590864490,2.603284748919940,1.464504997723440,0.2750609640088580,0.001,0.014,0.085,0.5800101234310450
MEIS1,HOXA7,SMAD3,0.5164781609026400,0.401085810505664,3.56804914061126,3.635490109969330,3.7166692291589500,0.3181477158179290,0.001,0.001,0.001,0.5803631390617130
HOXA5,MEIS1,NR6A1,0.5028750559930240,0.4782567530591840,3.306274490483610,3.394511842883470,0.8571767991912660,0.3213153282808650,0.001,0.001,0.185,0.5808187086761440
MEIS1,HOXB8,SMAD5,0.1745504443809770,0.1929547344842050,3.749702310434920,3.428110016574090,0.9772303335499000,0.2072383779287640,0.001,0.004,0.168,0.5822824718405570
HOXB8,HOXB3,SOX9,0.321419241443118,0.2808012702825730,3.405651974900470,2.792120765147200,1.7706977942733100,0.2709980099516800,0.001,0.003,0.05,0.5829438358230770
