node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
2.0,93.0,28.0,4.034448123947888,5.801061090590983,5.057814755761871,0.001,0.001,0.001,0.0464671418185327,0.0690583645548815,0.1132149631595279,0.6405904585737231
2.0,93.0,41.0,4.008637554258506,1.466992700915827,1.5543205754092595,0.001,0.091,0.077,0.0464671418185327,0.0757271301697844,0.1137230000838898,0.63461996066285
2.0,93.0,54.0,4.592369845581751,6.2041901701842415,0.0834849943689487,0.001,0.001,0.501,0.0464671418185327,0.0822466625419402,0.1176330778645146,0.6205068670175596
2.0,93.0,64.0,4.289885694767626,0.9167717745061889,1.189940710715186,0.001,0.158,0.116,0.0464671418185327,0.0888383981184153,0.115188739447862,0.6226003795791228
3.0,4.0,73.0,3.7532840876664113,1.600245199837182,1.7944141281330364,0.001,0.07,0.046,0.0617842254879033,0.0974756192672282,0.1204865371154544,0.6213431824769791
3.0,15.0,40.0,2.9446717746082576,4.171362599067336,0.3741423452651774,0.001,0.001,0.3,0.0673839127992668,0.0893227151671374,0.1080839873686357,0.6074449998806751
3.0,15.0,41.0,3.3793517147141703,2.7467443948107424,1.14245397734002,0.003,0.013,0.125,0.0673839127992668,0.0851006240306433,0.1137744388640148,0.6566100528100387
3.0,15.0,47.0,2.7416107960894336,2.174129411205253,0.642292631311044,0.003,0.034,0.719,0.0673839127992668,0.0810711871020318,0.1072027898898072,0.6333203359520574
3.0,15.0,70.0,3.7338196552714575,6.425386632653638,4.031812698362878,0.001,0.001,0.003,0.0673839127992668,0.0847216660620122,0.1157792348552766,0.5305239225618149
3.0,15.0,86.0,4.275867057813871,3.0108021704061976,0.8359613427369882,0.001,0.013,0.175,0.0673839127992668,0.0990263363585997,0.1208172676361976,0.6171035519326669
3.0,34.0,13.0,3.580682888680456,1.7624916222739395,0.7595532914701838,0.001,0.055,0.201,0.0693282624866036,0.0859089368566773,0.1166588943140354,0.6724283004097131
3.0,35.0,52.0,5.283038908618031,3.895009995278499,1.1706919646845528,0.001,0.001,0.117,0.0338814028486318,0.0786802660192839,0.1150167763403061,0.5963893283138502
3.0,96.0,13.0,3.640732663251842,3.6266599351227633,0.3604252592526829,0.001,0.003,0.596,0.0841839989171973,0.1075304270768049,0.1218936678954642,0.5086230579787685
3.0,96.0,2.0,3.4295228013793704,2.2185293589495885,1.5373388906113068,0.001,0.027,0.076,0.0841839989171973,0.1059733853747913,0.1185673819158597,0.5335497625177841
3.0,96.0,40.0,5.255730498988587,2.1191586351027265,0.4120658348628898,0.001,0.038,0.302,0.0841839989171973,0.1270783863699973,0.1338406331556834,0.6368518508376226
