node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,33.0,2.5378797040573473,0.5431606413908059,0.9443550530531641,0.007,0.263,0.162,0.036379711435412965,0.07645272116470114,0.09625128802696152
1.0,32.0,34.0,1.1033388250358005,0.374748905818501,0.06736935766904975,0.15,0.62,0.49,0.036379711435412965,0.05886472964276138,0.08253532633134175
1.0,32.0,35.0,0.3066493345676203,0.5838308469993766,0.3016999331380841,0.6,0.6,0.5,0.036379711435412965,0.06833693269794332,0.0760608419325874
1.0,32.0,36.0,2.738966418203578,2.705124099570535,2.0248697282951627,0.006,0.015,0.042,0.036379711435412965,0.06442513503670899,0.09845595738675278
1.0,32.0,37.0,0.9700444409333914,0.6053779068329361,1.0745625625682393,0.14,0.27,0.17,0.036379711435412965,0.06169925057485928,0.08506711656357009
1.0,32.0,38.0,2.7649000474380374,2.057721248708999,2.423186898229364,0.001,0.041,0.022,0.036379711435412965,0.08814029544085258,0.09815889571227578
1.0,32.0,39.0,0.3976965381970963,0.3883266115020584,0.2596872175135099,0.3,0.4,0.3,0.036379711435412965,0.06284102971654659,0.08225358922499162
1.0,32.0,3.0,1.800359708895812,1.0558418276909871,0.9498516670470564,0.06,0.14,0.12,0.036379711435412965,0.0657786529355725,0.09117398706443458
1.0,32.0,40.0,3.709724000498971,3.489439494768007,3.009686944217284,0.001,0.001,0.009,0.036379711435412965,0.09278706275118942,0.10604109303077826
1.0,32.0,41.0,1.922383300073886,0.4476096546521815,0.7486095154478216,0.04,0.31,0.19,0.036379711435412965,0.06804955971691715,0.09126081679625196
1.0,32.0,42.0,0.8031749685051254,0.5519389894991572,0.5208196897813844,0.21,0.69,0.65,0.036379711435412965,0.05990666260649981,0.0783976336512463
1.0,32.0,43.0,0.6835866272001576,0.1444637068953154,0.215647983096449,0.23,0.43,0.49,0.036379711435412965,0.06958475765133114,0.0807786868331907
1.0,32.0,44.0,2.6687558948161034,0.35616640916346654,0.682269513394714,0.02,0.36,0.28,0.036379711435412965,0.07984295486725349,0.09508836234287239
1.0,32.0,45.0,0.6690792473479126,0.2319973892822752,0.7213309026986211,0.7,0.7,0.3,0.036379711435412965,0.05202748507529443,0.0727016486715389
1.0,32.0,46.0,0.5206401234477642,0.7932231000871027,2.1974142152965808,0.6,0.7,1.0,0.036379711435412965,0.05435318053768233,0.06829061328863671
1.0,32.0,47.0,1.4939484907370244,0.49817743374622664,0.5625074355773333,0.09,0.28,0.27,0.036379711435412965,0.06340560972974377,0.08773247267031108
1.0,32.0,48.0,2.2476892668491746,2.2549187430104496,1.6674212840043503,0.02,0.03,0.07,0.036379711435412965,0.06445774532008251,0.09667860844305595
1.0,32.0,49.0,3.26626370319983,2.137315205554158,0.4258649960291459,0.001,0.028,0.604,0.036379711435412965,0.08322655913107897,0.10277531613673112
1.0,32.0,4.0,0.4184285954502554,0.7821175701223079,0.2717967900890315,0.4,0.2,0.7,0.036379711435412965,0.05969372742294594,0.08414880635903568
1.0,32.0,50.0,0.8868111298715022,0.9480643969971394,0.9176083683753746,0.15,0.16,0.18,0.036379711435412965,0.060997322613295706,0.08423199856513203
1.0,32.0,51.0,1.5527672728165862,0.8217669364862932,0.72730026329039,0.09,0.2,0.8,0.036379711435412965,0.07642306668943476,0.09054628451611632
1.0,32.0,52.0,3.496045960277276,3.8135538636750677,2.7663597381691187,0.001,0.002,0.011,0.036379711435412965,0.08645700121536029,0.1042690429390638
1.0,32.0,53.0,0.629460124756112,0.28278094107345586,0.05510231192970606,0.3,0.6,0.4,0.036379711435412965,0.06067873202040323,0.0777173424009246
