node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,24.0,89.0,0.6364721052520245,0.7315287376457529,1.1439429345537162,0.6,0.2,0.2,0.047730099875285426,0.060391689996351916,0.0722563911515749
1.0,24.0,8.0,0.33360665935710143,2.1599761395560746,2.742072417522267,0.42,0.03,0.01,0.047730099875285426,0.04997595585617305,0.07935828847730077
1.0,24.0,90.0,1.6359603307488697,1.0295872467706055,1.4473569573961111,0.03,0.14,0.05,0.047730099875285426,0.06587034494010847,0.08915179895669512
1.0,24.0,91.0,0.6772417072995205,1.9142152464725226,1.0474848268645545,0.3,0.1,0.9,0.047730099875285426,0.06317458715598728,0.08663419646790216
1.0,24.0,92.0,1.0835936168088243,0.15207849214542712,0.7631992704621048,0.9,0.6,0.3,0.047730099875285426,0.05130146500684881,0.06825541463150864
1.0,24.0,93.0,1.1999482295446584,1.2391213152440435,0.981369909142693,0.8,0.9,0.9,0.047730099875285426,0.05575005298066106,0.06773418368233489
1.0,24.0,94.0,0.7021688177548139,1.0139304209079676,1.287821570200348,0.3,0.2,0.1,0.047730099875285426,0.06857261051569759,0.08209355630503408
1.0,24.0,95.0,2.6640156123399317,2.4258287642138576,1.9317587076111422,1.0,1.0,1.0,0.047730099875285426,0.048217968412669246,0.05896984735924968
1.0,24.0,96.0,1.1377243373057067,0.048785714478038526,1.0623300655764025,0.15,0.49,0.85,0.047730099875285426,0.07285586015318939,0.08748481462812886
1.0,24.0,97.0,0.641810964340507,0.7007652521129406,0.45741221868948156,0.2,0.7,0.7,0.047730099875285426,0.06159170791373558,0.07865580109268747
1.0,24.0,98.0,0.09857734572630364,0.005525693499447836,0.6926933634864433,0.6,0.4,0.3,0.047730099875285426,0.055346913591697904,0.07906683968772409
1.0,24.0,99.0,1.5866064899691124,0.4572172699861534,0.5446410081289176,1.0,0.5,0.6,0.047730099875285426,0.04578258931422477,0.06396523230581971
1.0,24.0,9.0,0.19425054160774397,1.399565302483976,0.8027697386230317,0.7,1.0,0.8,0.047730099875285426,0.06492871993851465,0.07833433784589164
1.0,32.0,100.0,1.7142690748565697,1.7162113125571354,1.9769596155006992,0.07,0.06,0.03,0.06603461247654874,0.08671939568201897,0.10220528340397271
